domain,url,doc_type,title,slot,pillars
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/antibodies/antibodies-learning-center/antibodies-resource-library/antibody-application-notes/abfinity-antibodies-studying-neuronal-synaptic-vesicle-exocytosis.html,application-note,abfinity antibodies studying neuronal synaptic vesicle exocytosis,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/antibodies/antibodies-learning-center/antibodies-resource-library/antibody-application-testing-protocols.html,application-note,antibody application testing protocols,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/antibodies/antibodies-learning-center/antibodies-resource-library/antibody-application-testing-protocols/western-blot-protocol-application-testing.html,application-note,western blot protocol application testing,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/antibodies/antibodies-learning-center/antibodies-resource-library/antibody-application-testing-protocols/immunofluorescence-protocol-adherent-suspension-application-testing.html,application-note,immunofluorescence protocol adherent suspension application testing,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/antibodies/antibodies-learning-center/antibodies-resource-library/antibody-application-testing-protocols/immunohistochemistry-paraffin-protocol-application-testing.html,application-note,immunohistochemistry paraffin protocol application testing,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/antibodies/antibodies-learning-center/antibodies-resource-library/antibody-application-testing-protocols/immunohistochemistry-frozen-protocol-application-testing.html,application-note,immunohistochemistry frozen protocol application testing,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/antibodies/antibodies-learning-center/antibodies-resource-library/antibody-application-testing-protocols/chromatin-immunoprecipitation-protocol-application-testing.html,application-note,chromatin immunoprecipitation protocol application testing,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/antibodies/antibodies-learning-center/antibodies-resource-library/epigenetics-education-center/protocols.html,application-note,protocols,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/antibodies/antibodies-learning-center/antibodies-resource-library/epitope-education-center/protocols.html,application-note,protocols,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/antibodies/antibodies-learning-center/antibody-protocols.html,application-note,antibody protocols,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/antibodies/antibodies-learning-center/neurobiology-education/protocols.html,application-note,protocols,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/lab-data-management-analysis-software/lab-apps/centrifuge-ware-selector-tool.html,manual,centrifuge ware selector tool,GDTI,P2|P3|P4
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/lab-data-management-analysis-software/lab-apps/operation-organoid.html,manual,operation organoid,GDTI,P2|P4
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/oligonucleotides-primers-probes-genes/custom-dna-oligos/oligo-technical-resources/oligo-protocols.html,application-note,oligo protocols,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/rohs-certificates.html,certificate,rohs certificates,GDTI,
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads.html,driver,software downloads,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/ab-secondary-data-analysis-modules/applied-biosystems-analysis-modules-for-qpcr.html,driver,applied biosystems analysis modules for qpcr,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/applied-biosystems-8200-cellular-detection-system.html,driver,applied biosystems 8 cellular detection system,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/abi-prism-6100-nucleic-acid-prepstation.html,driver,abi prism 61 nucleic acid prepstation,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/abi-prism-3700-genetic-analyzer.html,driver,abi prism 37 genetic analyzer,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/applied-biosystems-3730-dna-analyzer.html,driver,applied biosystems 373 dna analyzer,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/bigdye-direct-cycle-sequencing-kit.html,driver,bigdye direct cycle sequencing kit,GDTI,P2|P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/genemapper-id-software.html,driver,genemapper id software,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/genemapper-id-x-software.html,driver,genemapper id x software,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/microseq-identification-systems.html,driver,microseq identification systems,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/mutation-analysis-reagent.html,driver,mutation analysis reagent,GDTI,P2|P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/solid-software.html,driver,solid software,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/veriti-therma-cycler.html,driver,veriti therma cycler,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/abi-prism-7000-sequence-detection-system.html,driver,abi prism 7 sequence detection system,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/abi-prism-7700-sequence-detection-system.html,driver,abi prism 77 sequence detection system,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/ampflstr-identifiler-plus-pcr-amplification-kit.html,driver,ampflstr identifiler plus pcr amplification kit,GDTI,P2|P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/bigdye-xterminator-purification-kit.html,driver,bigdye xterminator purification kit,GDTI,P2|P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/ampflstr-ngm-pc-amplification-kit.html,driver,ampflstr ngm pc amplification kit,GDTI,P2|P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/applied-biosystems-7300-real-time-pcr-system.html,driver,applied biosystems 73 real time pcr system,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/applied-biosystems-7500-fast-real-time-pcr-system.html,driver,applied biosystems 75 fast real time pcr system,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/applied-biosystems-7500-real-time-pcr-system-for-human-identification.html,driver,applied biosystems 75 real time pcr system for human identification,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/applied-biosystems-viia-7-real-time-pcr-system.html,driver,applied biosystems viia 7 real time pcr system,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/applied-biosystems-7900ht-fast-real-timespcr-system.html,driver,applied biosystems 79 ht fast real timespcr system,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/copycaller-software.html,driver,copycaller software,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/protein-thermal-shift-software.html,driver,protein thermal shift software,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/rapidfinder-express-software.html,driver,rapidfinder express software,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/taqman-genotyper-software.html,driver,taqman genotyper software,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/dataassist-software.html,driver,dataassist software,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/SOLiDBioScopecom.html,driver,SOLiDBioScopecom,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/autoscanxt-lcm-image-analysis-software.html,driver,autoscanxt lcm image analysis software,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/technical-resources/software-downloads/mutation-detector-software.html,driver,mutation detector software,GDTI,P2
